ModelYear,Manufacturer ,Division,Model,Displacement,Cylinder,FEcity,FEhighway,FEcombined,Guzzler,AirAspiration1,AirAspiration2,Gears,LockupTorqueConverter,DriveSystem1,DriveSystem2,FuelType,FuelType2,AnnualFuelCost,IntakeValvesPerCyl,ExhaustValvesPerCyl,Class,OilViscosity,StopStartSystem,FErating,CityCO2,HighwayCO2,CombinedCO2
2013,MAZDA,MAZDA,MAZDA3,2,4,25.1926,33.2357,28.2714,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,1900,2,2,Compact Cars,GF-4 0W-20,No,7,347,263,309
2013,MAZDA,MAZDA,MAZDA3,2.5,4,22.2357,28.8121,24.781,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline,2150,2,2,Compact Cars,GF-4 0W-20,No,6,394,303,353
2013,MAZDA,MAZDA,MAZDA3,2.5,4,20.2543,28.2637,23.2147,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Compact Cars,GF-4 0W-20,No,6,429,308,375
2013,MAZDA,MAZDA,MAZDA3 DI 4-Door,2,4,28.2447,40.1546,32.5952,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1600,2,2,Compact Cars,GF-4 0W-20,No,8,315,221,273
2013,MAZDA,MAZDA,MAZDA3 DI 4-Door,2,4,26.5242,38.7375,30.9096,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,1700,2,2,Compact Cars,GF-4 0W-20,No,8,336,229,288
2013,Mitsubishi,Mitsubishi Motors Corporation,LANCER,2,4,25.5956,34.0015,28.7995,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Compact Cars,0W20,No,8,345,260,307
2013,Mitsubishi,Mitsubishi Motors Corporation,LANCER,2,4,24.561,34.0997,28.0979,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,1900,2,2,Compact Cars,0W20,No,7,359,259,314
2013,Mitsubishi,Mitsubishi Motors Corporation,LANCER,2.4,4,22.9698,30.1645,25.7316,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,0W20,No,7,385,294,344
2013,Mitsubishi,Mitsubishi Motors Corporation,LANCER,2.4,4,22.4717,30.9745,25.6389,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,0W20,No,7,394,287,346
2013,Mitsubishi,Mitsubishi Motors Corporation,LANCER AWD,2.4,4,22.3028,28.5558,24.7407,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2150,2,2,Compact Cars,0W20,No,6,397,310,358
2013,Nissan,NISSAN,VERSA,1.6,4,26,35,30.4473,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline,1800,2,2,Compact Cars,5W-30,No,8,342,254,296
2013,Nissan,NISSAN,VERSA,1.6,4,31,40,35,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline,1500,2,2,Compact Cars,5W-30,No,9,286,222,254
2013,Nissan,NISSAN,VERSA,1.6,4,27,36.0643,30,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,1800,2,2,Compact Cars,5W-30,No,8,329,247,296
2013,Subaru,Subaru,IMPREZA AWD,2,4,26.8406,35.7407,30.2279,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline,1800,2,2,Compact Cars,0W20 GF4,No,8,332,249,295
2013,Subaru,Subaru,IMPREZA AWD,2,4,24.5578,33.5471,27.9251,,NA,Naturally Aspirated,5,N,A,All Wheel Drive,G,Gasoline,1900,2,2,Compact Cars,0W20 GF4,No,7,347,262,309
2013,Suzuki,Suzuki,KIZASHI,2.4,4,22.9476,30.1756,25.7199,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,SAE 5W-30 / SL,No,7,385,294,344
2013,Suzuki,Suzuki,KIZASHI,2.4,4,20.4407,29.4935,23.7165,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Compact Cars,SAE 5W-30 / SL,No,6,433,301,373
2013,Suzuki,Suzuki,KIZASHI AWD,2.4,4,22.0712,29.1079,24.7653,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline,2150,2,2,Compact Cars,SAE 5W-30 / SL,No,6,401,304,357
2013,Suzuki,Suzuki,KIZASHI S,2.4,4,21.0716,30.5906,24.5027,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2150,2,2,Compact Cars,SAE 5W-30 / SL,No,6,420,290,361
2013,Suzuki,Suzuki,KIZASHI S AWD,2.4,4,22.5314,29.6233,25.2518,,NA,Naturally Aspirated,1,Y,A,All Wheel Drive,G,Gasoline,2150,2,2,Compact Cars,SAE 5W-30 / SL,No,6,392,299,350
2013,Suzuki,Suzuki,SX4 SEDAN,2,4,25.2754,32.0774,27.9417,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline,1900,2,2,Compact Cars,SAE 5W-30 / SL,No,7,351,275,317
2013,Suzuki,Suzuki,SX4 SEDAN,2,4,22.8359,32.8723,26.4731,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,SAE 5W-30 / SL,No,7,385,268,333
2013,Suzuki,Suzuki,SX4 Sport,2,4,23.0606,29.6098,25.6096,,NA,Naturally Aspirated,1,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,SAE 5W-30 / SL,No,7,382,298,344
2013,Suzuki,Suzuki,SX4 Sport,2,4,22.6294,31.7502,25.989,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,SAE 5W-30 / SL,No,7,389,278,339
2013,Toyota,LEXUS,CT 200h,1.8,4,43,40,42,,NA,Naturally Aspirated,1,N,F,"2-Wheel Drive, Front",G,Gasoline,1250,2,2,Compact Cars,0W-20,No,10,205,221,211
2013,Toyota,SCION,tC,2.5,4,22.5587,30.7413,25.6284,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,0W-20,No,7,392,288,345
2013,Toyota,SCION,tC,2.5,4,22.6486,30.5366,25.6276,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,0W-20,No,7,391,289,345
2013,Toyota,TOYOTA,COROLLA,1.8,4,25.8316,33.8797,28.9234,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Compact Cars,0W-20,No,8,344,262,307
2013,Toyota,TOYOTA,COROLLA,1.8,4,27.0554,34.2547,29.8815,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,1800,2,2,Compact Cars,0W-20,No,8,328,259,297
2013,Toyota,TOYOTA,PRIUS c,1.5,4,52.5341,46.2697,49.5173,,NA,Naturally Aspirated,1,N,F,"2-Wheel Drive, Front",G,Gasoline,1050,2,2,Compact Cars,0W-20,No,10,168,192,179
2013,Toyota,TOYOTA,YARIS,1.5,4,30.1704,35.5945,32.3916,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline,1650,2,2,Compact Cars,5W-30,No,8,293,249,273
2013,Toyota,TOYOTA,YARIS,1.5,4,30.4308,37.3317,33.1919,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,1600,2,2,Compact Cars,5W-30,No,8,290,237,266
2013,Volkswagen,Volkswagen,BEETLE,2.5,5,22.2864,28.5683,24.7338,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2150,2,2,Compact Cars,10W40 / VW50200,No,6,396,310,358
2013,Volkswagen,Volkswagen,BEETLE,2.5,5,21.7201,30.6767,25.0054,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,2150,2,2,Compact Cars,10W40 / VW50200,No,6,408,289,354
2013,Volkswagen,Volkswagen,GOLF,2.5,5,23.6446,31.0458,26.486,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,10W40 / VW50200,No,7,374,286,334
2013,Volkswagen,Volkswagen,GOLF,2.5,5,22.7343,32.7402,26.3594,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,10W40 / VW50200,No,7,388,271,335
2013,Volkswagen,Volkswagen,Jetta,2,4,23.1009,29.1554,25.4822,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2150,1,1,Compact Cars,5W40 VW 50200,No,6,381,299,344
2013,Volkswagen,Volkswagen,Jetta,2,4,24.3944,33.6309,27.8344,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,1900,1,1,Compact Cars,5W40 VW 50200,No,7,361,262,316
2013,Volkswagen,Volkswagen,Jetta,2.5,5,23.6446,31.0458,26.486,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,10W40 / VW50200,No,7,374,286,334
2013,Volkswagen,Volkswagen,Jetta,2.5,5,22.7343,32.7402,26.3594,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Compact Cars,10W40 / VW50200,No,7,388,271,335
2013,Volvo,"Volvo Cars of North America, LLC",C30 FWD,2.5,5,20.9,30.3,24.2911,,TC,Turbocharged,5,Y,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Compact Cars,5W-30,No,6,420,290,362
2013,Volvo,"Volvo Cars of North America, LLC",C30 FWD,2.5,5,21.2,29.3,24.2121,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Compact Cars,5W-30,No,6,412,298,361
2013,Volvo,"Volvo Cars of North America, LLC",S60 AWD,2.5,5,20.1,28.9,23.2915,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2300,2,2,Compact Cars,5W-30,No,6,435,302,375
2013,Volvo,"Volvo Cars of North America, LLC",S60 AWD,3,6,17.9,25.1,20.5531,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Compact Cars,5W-30,No,5,488,348,425
2013,Volvo,"Volvo Cars of North America, LLC",S60 FWD,2.5,5,20.7,30.4,24.1705,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Compact Cars,5W-30,No,6,422,288,362
2013,Chrysler,Chrysler,300,3.6,6,19.067,30.6564,22.9756,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2300,2,2,Large Cars,5W-30,No,6,466,290,386
2013,Chrysler,Chrysler,300,3.6,6,19.067,30.6564,22.9756,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2300,2,2,Large Cars,5W30,No,6,466,290,386
2013,Chrysler,Chrysler,300 AWD,3.6,6,18.32,27.2332,21.4842,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Large Cars,5W-30,No,5,485,326,413
2013,Chrysler,Chrysler,300 AWD,3.6,6,18.32,27.2332,21.4842,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Large Cars,5W30,No,5,485,326,413
2013,Chrysler,Dodge,Charger,3.6,6,17.7196,26.82,20.9129,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2550,2,2,Large Cars,5W-30,No,5,501,331,425
2013,Chrysler,Dodge,Charger,3.6,6,17.7196,26.8201,20.9129,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2550,2,2,Large Cars,5W30,No,5,501,331,425
2013,Chrysler,Dodge,Charger,3.6,6,19.067,30.6564,22.9756,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2300,2,2,Large Cars,5W-30,No,6,466,290,386
2013,Chrysler,Dodge,Charger,3.6,6,19.067,30.6564,22.9756,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2300,2,2,Large Cars,5W30,No,6,466,290,386
2013,Chrysler,Dodge,Charger AWD,3.6,6,18.32,27.2332,21.4842,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Large Cars,5W-30,No,5,485,326,413
2013,Chrysler,Dodge,Charger AWD,3.6,6,18.32,27.2332,21.4842,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Large Cars,5W30,No,5,485,326,413
2013,Ford,Ford,C-MAX Hybrid FWD,2,4,46.7654,46.8135,46.787,,NA,Naturally Aspirated,1,N,F,"2-Wheel Drive, Front",G,Gasoline,1150,2,2,Large Cars,"5W-20, GF-5",No,10,190,191,190
2013,Ford,Ford,TAURUS AWD,3.5,6,17.1167,25,20.0911,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Large Cars,5W30 GF-5,No,5,519,356,442
2013,Ford,Ford,TAURUS AWD,3.5,6,18.0952,25.7855,20.9002,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Large Cars,"5W-20, GF-5",No,5,491,345,425
2013,Ford,Ford,TAURUS AWD FFV,3.5,6,18.0952,25.7855,20.9001,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Large Cars,5W-20 GF-5,No,5,491,345,425
2013,Ford,Ford,TAURUS FWD,2,4,22.2357,31.5409,25.6396,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Large Cars,5W-30 GF-5,No,7,400,282,346
2013,Ford,Ford,TAURUS FWD,3.5,6,19.312,28.5593,22.6058,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Large Cars,5W-20 GF-5,No,6,460,311,393
2013,Ford,Ford,TAURUS FWD FFV,3.5,6,19.312,28.5593,22.6058,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Large Cars,5W-20 GF-5,No,6,461,311,393
2013,Ford,Lincoln,MKS AWD,3.5,6,17.1167,25,20.0911,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Large Cars,5W30 GF-5,No,5,519,356,442
2013,Ford,Lincoln,MKS AWD,3.7,6,18.0201,26.2687,20.9854,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Large Cars,"5W-20, GF-5",No,5,493,338,423
2013,Ford,Lincoln,MKS FWD,3.7,6,17.9668,26.8473,21.1089,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2550,2,2,Large Cars,"5W-20, GF-5",No,5,495,331,421
2013,General Motors,Cadillac,XTS,3.6,6,17.2676,27.5083,20.7425,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2550,2,2,Large Cars,5W30,No,5,515,323,428
2013,General Motors,Cadillac,XTS AWD,3.6,6,16.7386,25.7855,19.8768,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Large Cars,5W30,No,5,531,345,447
2013,General Motors,Chevrolet,IMPALA,3.6,6,17.9451,28.7436,21.5961,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Large Cars,5W30,No,5,497,309,413
2013,General Motors,Chevrolet,IMPALA,3.6,6,17.7948,29.633,21.6949,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Large Cars,5W30,No,5,498,299,408
2013,Hyundai,HYUNDAI MOTOR COMPANY,AZERA,3.3,6,20.2838,29,23,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Large Cars,5W30 ACEA A5,No,6,440,308,389
2013,Hyundai,HYUNDAI MOTOR COMPANY,GENESIS,3.8,6,18,28,22.1475,,NA,Naturally Aspirated,8,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2400,2,2,Large Cars,5W30 ACEA A5,No,5,495,318,405
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,2,4,22.3085,33.6412,26.2945,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Large Cars,5W-30 ACEA A5,No,7,400,265,339
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,2.4,4,23.6416,34.6529,27.5862,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1900,2,2,Large Cars,5W-20 GF4,No,7,377,257,323
2013,Hyundai,HYUNDAI MOTOR COMPANY,SONATA,2.4,4,23.6136,34.5855,27.546,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,1900,2,2,Large Cars,5W-20 GF4,No,7,378,259,325
2013,Chrysler,Chrysler,200,2.4,4,20.6233,28.7435,23.6269,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Midsize Cars,5W-20,No,6,430,310,376
2013,Chrysler,Chrysler,200,2.4,4,19.5877,30.5883,23.3698,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Midsize Cars,5W-20,No,6,454,291,381
2013,Chrysler,Chrysler,200,3.6,6,18.8433,28.8805,22.3367,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Midsize Cars,5W-30,No,5,470,307,397
2013,Chrysler,Dodge,Avenger,2.4,4,20.6233,28.7435,23.6269,,NA,Naturally Aspirated,4,Y,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Midsize Cars,5W-20,No,6,430,310,376
2013,Chrysler,Dodge,Avenger,2.4,4,19.5877,30.5883,23.3698,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Midsize Cars,5W-20,No,6,454,291,381
2013,Chrysler,Dodge,Avenger,3.6,6,18.8433,28.8805,22.3367,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Midsize Cars,5W-30,No,5,470,307,397
2013,Chrysler,Dodge,Challenger,3.6,6,17.7196,26.8201,20.9129,,NA,Naturally Aspirated,5,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2550,2,2,Midsize Cars,5W30,No,5,501,331,425
2013,Chrysler,Dodge,Dart,2,4,23.6,33.6,27.3,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1950,2,2,Midsize Cars,5W-20,No,7,375,264,325
2013,Chrysler,Dodge,Dart,2,4,25.014,36.2989,29.0826,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Midsize Cars,5W-20,No,8,354,244,304
2013,Ford,Ford,FUSION AWD,2,4,21.7094,31.3775,25.2041,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2150,2,2,Midsize Cars,"5w-30, GF 5",No,6,411,285,354
2013,Ford,Ford,FUSION FWD,1.6,4,23.3844,35.5671,27.6456,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1900,2,2,Midsize Cars,5w-20 GF 5,No,7,379,249,320
2013,Ford,Ford,FUSION FWD,1.6,4,24.067,36.5415,28.4352,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1900,2,2,Midsize Cars,5w-20 GF 5,Yes,7,370,244,313
2013,Ford,Ford,FUSION FWD,1.6,4,25.264,36.9352,29.452,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Midsize Cars,5w-20 GF 5,No,8,352,241,302
2013,Ford,Ford,FUSION FWD,2,4,22.3814,33.0327,26.1802,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Midsize Cars,"5w-30, GF 5",No,7,397,269,340
2013,Ford,Ford,FUSION FWD,2.5,4,22.2333,33.5652,26.2162,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Midsize Cars,5W-20 GF-5,No,7,400,264,339
2013,Ford,Ford,FUSION HYBRID FWD,2,4,46.7654,46.8135,46.787,,NA,Naturally Aspirated,1,N,F,"2-Wheel Drive, Front",G,Gasoline,1150,2,2,Midsize Cars,"5W-20, GF-5",No,10,190,191,190
2013,Ford,Lincoln,MKZ AWD,2,4,21.7094,31.3775,25.2041,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2150,2,2,Midsize Cars,"5w-30, GF 5",No,6,411,285,354
2013,Ford,Lincoln,MKZ AWD,3.7,6,18.0952,25.9236,20.9409,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Midsize Cars,"5W-20, GF-5",No,5,492,343,425
2013,Ford,Lincoln,MKZ FWD,2,4,22.3814,33.0327,26.1802,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Midsize Cars,"5w-30, GF 5",No,7,397,269,340
2013,Ford,Lincoln,MKZ FWD,3.7,6,18.5445,27.5771,21.7503,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Midsize Cars,"5W-20, GF-5",No,5,479,322,408
2013,Ford,Lincoln,MKZ HYBRID FWD,2,4,45,45,45,,NA,Naturally Aspirated,1,N,F,"2-Wheel Drive, Front",G,Gasoline,1200,2,2,Midsize Cars,"5W-20, GF-5",No,10,197,198,198
2013,General Motors,Buick,LACROSSE,2.4,4,24.8922,36,29.0746,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Midsize Cars,5W30,No,8,357,247,305
2013,General Motors,Buick,LACROSSE,3.6,6,17.2676,27,20.7425,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2550,2,2,Midsize Cars,5W30,No,5,515,329,428
2013,General Motors,Buick,LACROSSE,3.6,6,17.1922,27.2332,20.6121,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2550,2,2,Midsize Cars,5W30,No,5,517,326,431
2013,General Motors,Buick,LACROSSE AWD,3.6,6,16.5871,25.3707,19.6482,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2650,2,2,Midsize Cars,5W30,No,5,536,350,452
2013,General Motors,Buick,REGAL,2,4,18.8433,26.7513,21.7345,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Midsize Cars,5W30,No,5,470,331,407
2013,General Motors,Buick,REGAL,2,4,18.32,28.538,21.8387,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Midsize Cars,5W30,No,5,485,311,407
2013,General Motors,Buick,REGAL,2,4,18.32,28.538,21.8387,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Midsize Cars,5W30,No,5,485,311,407
2013,General Motors,Buick,REGAL,2,4,19,27,22,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Midsize Cars,5W30,No,5,467,330,404
2013,General Motors,Buick,REGAL,2,4,19.8102,31.6089,23.8095,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Midsize Cars,5W30,No,6,449,281,373
2013,General Motors,Buick,REGAL,2.4,4,19.4391,30.9969,23.3584,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Midsize Cars,5W30,No,6,455,285,379
2013,General Motors,Buick,REGAL,2.4,4,24.8922,36,29.0746,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Midsize Cars,5W30,No,8,357,247,305
2013,General Motors,Buick,REGAL,2.4,4,19.4391,30.9969,23.3584,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Midsize Cars,5W30,No,6,455,285,379
2013,General Motors,Cadillac,CTS,3,6,18.3949,27.3708,21.5794,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2400,2,2,Midsize Cars,5W30,No,5,480,323,410
2013,General Motors,Cadillac,CTS,3,6,15.8051,25.7423,19.1278,,NA,Naturally Aspirated,6,N,R,"2-Wheel Drive, Rear",G,Gasoline,2800,2,2,Midsize Cars,5W30,No,4,559,344,463
2013,General Motors,Cadillac,CTS,3.6,6,17.7196,26.7513,20.894,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2550,2,2,Midsize Cars,5W30,No,5,502,332,425
2013,General Motors,Cadillac,CTS AWD,3,6,17.5691,25.9236,20.5492,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Midsize Cars,5W30,No,5,506,343,433
2013,General Motors,Cadillac,CTS AWD,3.6,6,17.7948,26.6824,20.9323,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2550,2,2,Midsize Cars,5W30,No,5,499,333,425
2013,General Motors,Chevrolet,CRUZE,1.4,4,25.8335,37.6369,30.0783,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1800,2,2,Midsize Cars,5W30,No,8,344,236,296
2013,General Motors,Chevrolet,CRUZE,1.4,4,26.1174,37.6703,30.2989,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,1800,2,2,Midsize Cars,5W30,No,8,340,236,293
2013,General Motors,Chevrolet,CRUZE,1.8,4,22.3814,34.7202,26.642,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1950,2,2,Midsize Cars,5W30,No,7,397,254,333
2013,General Motors,Chevrolet,CRUZE,1.8,4,24.9068,36.2655,28.9932,,NA,Naturally Aspirated,6,N,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Midsize Cars,5W30,No,8,356,243,305
2013,General Motors,Chevrolet,CRUZE ECO,1.4,4,26.1174,38.637,30.5758,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1700,2,2,Midsize Cars,5W30,No,8,340,230,291
2013,General Motors,Chevrolet,CRUZE ECO,1.4,4,28.0887,41.7849,32.9486,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,1600,2,2,Midsize Cars,5W30,No,8,315,211,268
2013,General Motors,Chevrolet,MALIBU,2,4,20.5496,29.9062,23.9168,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Midsize Cars,5W30,No,6,431,297,371
2013,General Motors,Chevrolet,MALIBU,2.4,4,24.8922,36.5882,29.0746,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Midsize Cars,5W30,No,8,357,243,305
2013,General Motors,Chevrolet,MALIBU,2.5,4,22.2652,34.1008,26.3863,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2050,2,2,Midsize Cars,5W30,No,7,400,261,338
